Event Name,Timestamp,Trial Duration,Block Num,Trial Num,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Release,1772968217462,4.030193,3,8,-0.02195408,0.9785972,0.2631839,1.013608,-0.342595,0.7021719,-0.6219824,0.05216645,174.0195,-0.3430622,0.7031293,-0.6228305,0.09447723,-0.05579523,0.0535287,0.1220835,-0.241235,0.7381077,0.1752241,-0.6052267,254.4903,-0.3030388,0.927209,0.2201161,0.07382929,-0.2127821,0.1285281,0.2593192,-0.5475872,-0.3419611,0.1385646,0.7510066,82.64472,-0.829307,-0.5178915,0.2098527,0.07195408,0.02140278,0.03681615,0.08361159,0.2078939,-0.2116414,0.1832189,0.9372401,40.81376,0.5962234,-0.6069709,0.5254573
Grab,1772968218463,5.030209,3,8,0.004004569,1.008568,0.2619249,1.042032,-0.6000242,0.4157189,-0.6834829,6.543333E-05,179.9925,-0.6000242,0.4157189,-0.6834829,0.1027414,-0.06776322,0.02712532,0.1260295,-0.5870488,0.6940874,0.366917,-0.1974549,202.7763,-0.5988387,0.7080271,0.3742859,0.04730734,-0.2991428,0.118058,0.3250571,-0.2781748,-0.5061958,-0.007202503,0.8162921,70.56935,-0.4815717,-0.8763182,-0.01246886,0.04599543,-0.00856781,0.03807509,0.06032164,0.5095065,-0.2489968,-0.03891723,0.8227329,69.28139,0.8963426,-0.4380444,-0.06846463
Release,1772968219323,5.891465,3,8,0.04721507,1.016374,0.2857611,1.056838,-0.2666253,0.7294037,-0.5428818,0.3196257,142.7194,-0.2813857,0.7697835,-0.5729358,0.09381643,-0.07328255,0.03869792,0.1251774,-0.4979014,0.7749677,0.3322652,-0.2027786,203.399,-0.5084649,0.7914095,0.3393146,0.01302381,-0.3184219,0.150465,0.3524228,-0.5904948,-0.2155138,0.4043195,0.6643761,96.73104,-0.790067,-0.288352,0.5409691,0.00278493,-0.01637447,0.01423895,0.02187754,0.02658148,-0.01752973,0.0818197,0.9961384,10.07376,0.3027608,-0.199662,0.9319192
Grab,1772968219795,6.364168,3,8,0.05841731,0.9901711,0.3003939,1.036382,-0.4342321,0.532254,-0.5920025,0.4215226,130.1385,-0.4788526,0.586947,-0.652835,0.09827763,-0.06884517,0.02234796,0.1220556,-0.6053575,0.7232526,0.3312893,0.02637071,176.9778,-0.6055682,0.7235042,0.3314046,0.007845465,-0.296717,0.1746805,0.3444065,-0.3545421,-0.383968,0.4530225,0.722246,87.51956,-0.5126134,-0.5551587,0.655001,-0.008417312,0.009828866,-0.0003938973,0.01294654,0.1930241,0.0619328,-0.1305036,0.9705024,27.90195,0.8006256,0.256885,-0.5413032
On Target,1772968220908,7.489213,3,8,0.05592833,1.002412,0.3025329,1.048563,-0.278808,0.7523189,-0.441282,0.4019361,132.6015,-0.304486,0.8216069,-0.4819237,0.09687904,-0.06190346,0.02962342,0.1187229,-0.5036452,0.7884976,0.3432831,-0.08228011,189.4393,-0.5053587,0.7911801,0.344451,0.01068238,-0.309135,0.1728942,0.3543599,-0.6064905,-0.2476983,0.5052243,0.5617504,111.6461,-0.73309,-0.2994031,0.6106854,-0.005928326,-0.002412438,-0.002532899,0.006883349,-0.07800461,-0.004870528,0.0001380315,0.9969411,8.965149,-0.9980644,-0.06231812,0.001766104
Trial End,1772968221908,8.489478,3,8,0.04629413,1.000937,0.2932343,1.044033,-0.3576929,0.7071694,-0.4622777,0.3978274,133.1151,-0.3898729,0.7707902,-0.5038668,0.09636205,-0.06321999,0.02848353,0.118717,-0.5419328,0.7525088,0.3705348,-0.05237759,186.0048,-0.5426776,0.7535431,0.3710441,0.01653525,-0.3043952,0.1613556,0.3449137,-0.5539556,-0.3320237,0.4726923,0.5995462,106.3252,-0.6921501,-0.4148532,0.5906142,0.003705867,-0.0009368658,0.006765753,0.00777088,-0.009000554,-0.02350943,-0.0599382,0.9978847,7.454717,-0.1384512,-0.3616344,-0.9220008
Trial Load,1772968221908,8.489478,3,9,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.09636205,-0.06321999,0.02848353,0.118717,-0.5419328,0.7525088,0.3705348,-0.05237759,186.0048,-0.5426776,0.7535431,0.3710441,0.01653525,-0.3043952,0.1613556,0.3449137,-0.5539556,-0.3320237,0.4726923,0.5995462,106.3252,-0.6921501,-0.4148532,0.5906142,0.1,0,0,0.1,0.8720217,-0.03635124,0.3030019,0.3826834,135,0.9438695,-0.0393463,0.3279669
Release,1772968221920,8.489478,3,9,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.09636205,-0.06321999,0.02848353,0.118717,-0.5419328,0.7525088,0.3705348,-0.05237759,186.0048,-0.5426776,0.7535431,0.3710441,0.01653525,-0.3043952,0.1613556,0.3449137,-0.5539556,-0.3320237,0.4726923,0.5995462,106.3252,-0.6921501,-0.4148532,0.5906142,0.1,0,0,0.1,0.8720217,-0.03635124,0.3030019,0.3826834,135,0.9438695,-0.0393463,0.3279669
Trial Start,1772968222740,0,3,9,-0.04988875,0.999963,0.3001044,1.045216,-0.005301233,-0.0002541368,0.005564934,0.9999704,0.8811495,-0.6894154,-0.03305001,0.7237092,0.09636205,-0.06321999,0.02848353,0.118717,-0.5419328,0.7525088,0.3705348,-0.05237759,186.0048,-0.5426776,0.7535431,0.3710441,0.01653525,-0.3043952,0.1613556,0.3449137,-0.5539556,-0.3320237,0.4726923,0.5995462,106.3252,-0.6921501,-0.4148532,0.5906142,0.09988875,3.701448E-05,-0.0001043677,0.09988881,0.8741499,-0.02979389,0.3012776,0.3797447,135.3643,0.9449337,-0.03220643,0.3256735
Grab,1772968222823,0.08268409,3,9,-0.04795932,0.99872,0.3040302,1.045072,-0.1497862,0.07494406,0.07699087,0.9828631,21.24494,-0.8125677,0.4065604,0.4176641,0.1123609,-0.07877254,0.02524664,0.1395259,0.4176395,0.7668963,-0.2175314,0.4360363,128.2975,0.4640804,0.852174,-0.2417206,0.1088721,-0.2978002,0.138815,0.3461325,0.100442,-0.2880001,0.950046,-0.06618269,187.5895,0.1006627,-0.2886329,0.9521334,0.09795932,0.00128001,-0.004030198,0.09805054,0.9399055,0.04811506,0.2084383,0.2661127,149.1338,0.9750646,0.0499149,0.2162354
Release,1772968223033,0.2916569,3,9,-0.03951045,0.9984952,0.3014081,1.043743,-0.05881653,0.153016,-0.108926,0.9804397,22.70211,-0.2988343,0.7774415,-0.5534296,0.1169272,-0.1083681,0.01836501,0.1604771,0.4547341,0.8183815,-0.09429827,0.3384914,140.43,0.4832613,0.8697217,-0.100214,0.09935687,-0.2980445,0.1407554,0.3442592,0.0646733,-0.146496,0.9806593,0.112533,167.0773,0.06508674,-0.1474325,0.9869283,0.08951046,0.001504838,-0.0014081,0.08953418,0.9198773,-0.1713611,0.207464,0.2853416,146.8415,0.9597793,-0.1787944,0.2164633
Grab,1772968223670,0.9302279,3,9,-0.0377259,0.9977525,0.3041509,1.043763,0.03918203,0.1082733,-0.1395723,0.9834944,20.84887,0.2165489,0.5983985,-0.7713797,0.1151693,-0.05305019,0.02559121,0.1293568,0.3527016,0.8222927,-0.3393939,0.2902555,146.2535,0.3685687,0.8592856,-0.3546624,0.09964903,-0.2975063,0.1433803,0.3449606,0.06819359,-0.09788177,0.9859569,0.1168674,166.5773,0.0686641,-0.09855711,0.9927596,0.0877259,0.002247453,-0.004150897,0.0878528,0.8703675,-0.2107679,0.2555717,0.3643081,137.27,0.9345943,-0.2263211,0.274431
Release,1772968224198,1.458264,3,9,0.003684795,1.008695,0.2591956,1.04147,0.7158533,-0.4202796,-0.3298876,0.4495479,126.5706,0.8013974,-0.4705029,-0.3693091,0.1182767,-0.04401786,0.03110881,0.1299797,0.391361,0.6471761,-0.6240987,0.1962157,157.3685,0.3991196,0.6600061,-0.6364712,0.04498876,-0.3013918,0.1142883,0.3254578,0.5222491,0.6925681,0.4804485,0.1295171,165.1166,0.5266853,0.698451,0.4845296,0.0463152,-0.00869453,0.04080439,0.06233531,-0.02126702,-0.3600816,0.6029271,0.7115952,89.27029,-0.03026948,-0.5125064,0.8581498
Grab,1772968225213,2.471448,3,9,0.02532331,0.9925388,0.2548739,1.025054,0.8665525,-0.1453967,0.2294651,0.4186794,130.4975,0.9542121,-0.1601049,0.2526775,0.1086135,-0.05195553,0.003994234,0.1204667,0.6682135,0.02492275,-0.7434887,-0.009706453,181.1123,0.668245,0.02492393,-0.7435238,0.02097003,-0.2853881,0.1212425,0.3107826,0.2316634,0.7419258,0.500767,-0.380934,224.7831,0.2505547,0.802427,0.5416026,0.02467669,0.00746125,0.04512611,0.05197091,-0.002231933,-0.02204713,0.134337,0.990688,15.65047,-0.01639296,-0.1619304,0.9866699
Release,1772968225296,2.554157,3,9,0.02048034,0.9876072,0.2536394,1.019863,0.8816031,-0.007580864,0.2777956,0.3815078,135.1458,0.9537386,-0.008201154,0.3005257,0.1093877,-0.05059079,0.002547327,0.120547,0.7071477,0.05036254,-0.6943414,-0.1236758,194.2086,0.7126188,0.05075218,-0.6997134,0.02678119,-0.2801366,0.1206327,0.3061797,0.04235353,0.7643455,0.4832066,-0.4248455,230.2818,0.04678574,0.8443326,0.5337732,0.02951966,0.01239276,0.04636058,0.05634088,0.003109352,-0.03585085,-0.01614688,0.9992219,4.52072,0.07883631,-0.908983,-0.4093973
Grab,1772968226004,3.262839,3,9,0.02157398,0.9855469,0.2563883,1.018579,0.8415198,0.1497885,0.3837019,0.3495434,139.0812,0.8981767,0.1598733,0.4095353,0.119431,-0.06843282,0.03029364,0.1409415,0.8929943,-0.1128023,-0.4126085,-0.1399683,196.092,0.9018723,-0.1139237,-0.4167106,0.02704117,-0.278655,0.1226335,0.3056449,-0.1576179,0.697006,0.4761451,-0.5124697,241.657,-0.183553,0.811694,0.5544918,0.02842602,0.01445305,0.04361168,0.05402692,0.04210793,0.009586388,-0.2021332,0.9784054,23.85749,0.2037201,0.04637939,-0.9779297
Release,1772968226893,4.151981,3,9,0.03295888,1.012935,0.2894112,1.053984,0.8455558,0.07943633,0.3974201,0.3475378,139.3264,0.9017665,0.08471708,0.4238397,0.1186809,-0.06468171,0.0451718,0.142511,0.8922946,-0.1546576,-0.4007463,-0.1389022,195.9686,0.9010291,-0.1561715,-0.4046691,0.0286362,-0.3137023,0.1510851,0.349365,-0.07591158,0.7003258,0.4831307,-0.5199675,242.6602,-0.08887006,0.8198749,0.5656034,0.01704112,-0.01293492,0.01058879,0.02387121,0.01799635,0.04732154,-0.1467887,0.9878714,17.8654,0.1159004,0.3047611,-0.9453514
Grab,1772968227295,4.554451,3,9,0.03330316,1.012095,0.2895437,1.053224,0.8448052,0.09755,0.4112815,0.328079,141.6956,0.8943047,0.1032657,0.4353796,0.1086677,-0.06798174,0.004377504,0.1282551,0.8531389,-0.1332455,-0.459911,-0.2070787,203.9024,0.872041,-0.1361977,-0.4701008,0.02724209,-0.3134068,0.1505505,0.348757,-0.1039175,0.7044707,0.448993,-0.5397478,245.3329,-0.1234428,0.8368356,0.5333555,0.01669684,-0.01209462,0.01045635,0.02311709,0.007307445,0.05341198,-0.1737575,0.9833118,20.96417,0.04016665,0.2935883,-0.9550884
On Target,1772968228046,5.319184,3,9,0.04892388,1.002323,0.2915172,1.045001,0.8938726,0.0124026,0.3148958,0.3188709,142.8107,0.9431044,0.0130857,0.3322393,0.1025994,-0.06726451,0.0147062,0.1235614,0.7669283,-0.215804,-0.4876747,-0.3569636,221.8277,0.8210183,-0.2310243,-0.5220695,0.01365069,-0.3055871,0.1605432,0.3454619,-0.01295679,0.7789831,0.4162906,-0.4687426,235.9054,-0.01466804,0.8818662,0.4712716,0.001076121,-0.002322912,0.008482844,0.008860733,-0.04880306,-0.01258674,-0.06719565,0.996466,9.636657,-0.5810134,-0.1498485,-0.7999822
Off Target,1772968228533,5.804066,3,9,0.0522489,1.006419,0.293937,1.049766,0.8589233,0.04193027,0.2929702,0.4179247,130.5927,0.9454493,0.04615423,0.3224833,0.1029821,-0.06794114,0.01504253,0.1242884,0.7831705,-0.2061276,-0.4801126,-0.3371163,219.4026,0.8318654,-0.2189439,-0.5099643,0.01129146,-0.3101529,0.1626354,0.3503892,-0.01765515,0.7308102,0.5218065,-0.439685,232.1676,-0.01965719,0.813682,0.580978,-0.002248902,-0.006418943,0.006062984,0.00911154,0.05909849,-0.03601713,-0.05326989,0.9961789,10.02072,0.676681,-0.4123982,-0.6099432
On Target,1772968229128,6.401782,3,9,0.05309247,1.005836,0.2966877,1.050023,0.879249,0.04334228,0.2798156,0.3830743,134.9515,0.9518592,0.04692157,0.3029233,0.1034259,-0.06674511,0.015381,0.12405,0.7767622,-0.209295,-0.4736738,-0.3584264,222.0072,0.8320448,-0.2241907,-0.5073854,0.01127254,-0.3106799,0.1652296,0.3520652,-0.03040081,0.7545062,0.4969074,-0.427644,230.6363,-0.03363117,0.8346794,0.5497083,-0.003092468,-0.005835891,0.003312349,0.007388683,0.02087945,-0.05292045,-0.06076577,0.9965295,9.549664,0.250834,-0.6357565,-0.7300056
Trial End,1772968230128,7.400966,3,9,0.05005916,1.001889,0.2945273,1.045482,0.9089648,-0.04943616,0.2664563,0.3167651,143.0652,0.9583141,-0.05212014,0.2809227,0.09995253,-0.06669122,0.01784663,0.1214773,0.7393842,-0.2378172,-0.5072299,-0.3734594,223.8582,0.7970539,-0.2563663,-0.5467922,0.01342294,-0.3059454,0.1635463,0.3471745,0.05402337,0.7991374,0.4152155,-0.4313436,231.1057,0.05988039,0.8857771,0.4602317,-5.915761E-05,-0.001888514,0.00547269,0.005789673,-0.07691297,-0.03565875,0.004079404,0.9963916,9.737691,-0.9061878,-0.4201311,0.0480635
Trial Load,1772968230128,7.400966,3,10,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.09995253,-0.06669122,0.01784663,0.1214773,0.7393842,-0.2378172,-0.5072299,-0.3734594,223.8582,0.7970539,-0.2563663,-0.5467922,0.01342294,-0.3059454,0.1635463,0.3471745,0.05402337,0.7991374,0.4152155,-0.4313436,231.1057,0.05988039,0.8857771,0.4602317,0.1,0,0,0.1,0.485947,-0.619172,-0.4837717,0.3826833,135,0.5259852,-0.670187,-0.5236307
Release,1772968230141,7.400966,3,10,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.09995253,-0.06669122,0.01784663,0.1214773,0.7393842,-0.2378172,-0.5072299,-0.3734594,223.8582,0.7970539,-0.2563663,-0.5467922,0.01342294,-0.3059454,0.1635463,0.3471745,0.05402337,0.7991374,0.4152155,-0.4313436,231.1057,0.05988039,0.8857771,0.4602317,0.1,0,0,0.1,0.485947,-0.619172,-0.4837717,0.3826833,135,0.5259852,-0.670187,-0.5236307
Trial Start,1772968230920,0,3,10,-0.05003014,0.9998326,0.3003454,1.045168,0.006878009,0.008571491,0.004927502,0.9999275,1.379676,0.5712693,0.7119254,0.4092653,0.09995253,-0.06669122,0.01784663,0.1214773,0.7393842,-0.2378172,-0.5072299,-0.3734594,223.8582,0.7970539,-0.2563663,-0.5467922,0.01342294,-0.3059454,0.1635463,0.3471745,0.05402337,0.7991374,0.4152155,-0.4313436,231.1057,0.05988039,0.8857771,0.4602317,0.1000301,0.0001674294,-0.0003454089,0.1000309,0.482184,-0.6166855,-0.4940462,0.3783069,135.5423,0.5208969,-0.6661971,-0.5337116
Grab,1772968231002,0.08217651,3,10,-0.05190508,0.9871007,0.3092152,1.035701,0.2221823,0.02377123,-0.09433838,0.9701393,28.07402,0.9160324,0.09800609,-0.3889464,0.1224853,-0.07397866,0.01087589,0.1435053,0.4664964,0.695812,-0.4824949,0.2557842,150.3599,0.4825489,0.7197554,-0.4990979,0.1137575,-0.2888003,0.1445206,0.3423925,0.1582194,0.06371196,0.9851526,0.01954247,177.7605,0.1582496,0.06372412,0.9853407,0.1019051,0.01289928,-0.009215206,0.1031308,0.3164992,-0.5481379,-0.5823448,0.5101447,118.6531,0.3679844,-0.637304,-0.6770754
Release,1772968231253,0.3321621,3,10,-0.06206356,0.957679,0.2972625,1.004672,0.3268843,0.09193832,-0.4839657,0.806518,72.48577,0.5529077,0.1555089,-0.8186027,0.1222007,-0.09290868,0.007124156,0.1536743,0.1962558,0.8807937,-0.4118836,0.1266421,165.4488,0.1978487,0.887943,-0.4152268,0.1207441,-0.2560183,0.1402339,0.3158956,0.1251763,0.3025096,0.8587964,0.3940658,133.5846,0.1361971,0.3291431,0.9344063,0.1120636,0.04232103,0.002737552,0.1198199,-0.07730335,-0.6116009,-0.4520397,0.6446927,99.71473,-0.1011239,-0.800062,-0.591333
Grab,1772968232043,1.123399,3,10,-0.07008716,0.9632525,0.2816395,1.006026,0.2791201,0.2533071,-0.6595089,0.6503658,98.86163,0.3674465,0.333465,-0.8682076,0.1179352,-0.06806282,0.01980191,0.1375986,-0.07275128,0.8034715,-0.5159618,-0.2879662,213.4725,-0.07596929,0.8390114,-0.5387843,0.1224675,-0.2550412,0.1216145,0.307952,-0.04715902,0.2861629,0.7287689,0.6203088,103.3226,-0.06012437,0.3648372,0.9291281,0.1200872,0.03674746,0.0183605,0.1269189,-0.3216636,-0.6850806,-0.3581627,0.5467328,113.7137,-0.3841644,-0.818195,-0.4277554
Release,1772968232516,1.595786,3,10,-0.02417093,1.017146,0.2570042,1.049391,0.9152346,-0.2374023,-0.2527225,-0.2052249,203.6853,0.9351391,-0.2425654,-0.2582187,0.1197508,-0.07003276,0.03425863,0.1428933,0.1549953,0.4151645,-0.8239077,-0.3532579,221.3734,0.1656772,0.4437765,-0.8806893,0.0698034,-0.3055426,0.1005115,0.3291373,0.216156,0.9677291,-0.1159541,0.0577207,173.382,0.216517,0.9693452,-0.1161477,0.07417093,-0.01714623,0.04299584,0.08742976,-0.4916036,0.5378743,-0.2553281,0.6354722,101.09,-0.6366901,0.6966166,-0.3306828
Grab,1772968234114,3.193578,3,10,-0.01932588,1.018629,0.2617492,1.051899,0.7477701,-0.01207232,0.2226208,-0.6254072,257.4242,0.9583129,-0.01547141,0.285302,0.1153727,-0.06295868,0.02136146,0.1331577,0.221028,-0.6307341,-0.4513508,-0.591273,252.4948,0.2740679,-0.7820909,-0.5596611,0.06668948,-0.3087057,0.1059391,0.3331213,-0.1336663,0.7785926,-0.5094676,-0.3411303,219.8915,-0.1421958,0.8282757,-0.5419775,0.06932588,-0.01862919,0.03825077,0.08134031,-0.4463931,0.8617864,-0.2397708,0.02382092,177.2701,-0.4465198,0.862031,-0.2398389
Release,1772968234128,3.207566,3,10,-0.01979755,1.018084,0.2616318,1.05135,0.7348089,-0.001819297,0.225757,-0.6395986,259.5238,0.9559,-0.002366692,0.2936834,0.1188506,-0.05651138,0.01957066,0.1330489,0.2253914,-0.6255273,-0.4399805,-0.6035988,254.2561,0.2826976,-0.7845685,-0.5518463,0.06706462,-0.3082334,0.1056801,0.3326767,-0.1487545,0.7741314,-0.5159715,-0.3352107,219.1707,-0.1578895,0.8216705,-0.5476572,0.06979755,-0.01808381,0.0383682,0.08167522,-0.4513476,0.8619035,-0.2310628,0.004226026,179.5157,-0.4513516,0.8619112,-0.2310649
Grab,1772968234253,3.332359,3,10,-0.03148205,1.008666,0.2680505,1.04415,0.6601676,-0.01802421,0.1487902,-0.7360131,274.7858,0.975184,-0.02662494,0.2197893,0.1178609,-0.0463014,0.02332558,0.1287598,0.1615427,-0.6935858,-0.3413595,-0.6134465,255.6782,0.2045526,-0.8782498,-0.4322449,0.07909969,-0.3000856,0.1088971,0.3288871,-0.1290336,0.7303403,-0.6207016,-0.2543285,209.4676,-0.1334207,0.755172,-0.6418056,0.08148205,-0.008666396,0.03194955,0.08795001,-0.5094522,0.8542908,-0.1008758,-0.02167389,182.4838,-0.5095719,0.8544916,-0.1008995
Release,1772968234905,3.985282,3,10,-0.02291151,0.9648311,0.2174771,0.9893029,0.9119597,-0.3797307,-0.009322424,-0.1550715,197.8419,0.9231266,-0.3843805,-0.009436577,0.1618337,-0.05134821,0.01824949,0.1707625,0.2355713,-0.5250124,-0.8010995,-0.1646439,198.9531,0.2388306,-0.5322765,-0.8121834,0.05533189,-0.2454627,0.07878106,0.2636665,0.3245444,0.9195251,-0.1016637,-0.1969999,202.7231,0.3310315,0.9379048,-0.1036958,0.07291151,0.03516895,0.08252287,0.1155983,-0.2464176,0.6779826,-0.3015442,0.6234493,102.8631,-0.3151669,0.8671367,-0.3856737
Grab,1772968235933,5.012986,3,10,-0.04089212,0.9508128,0.2146592,0.9756002,0.7992346,-0.5771859,-0.1162616,-0.120681,193.8628,0.8051189,-0.5814354,-0.1171176,0.121851,-0.06213921,0.007249284,0.1369726,-0.07625916,-0.3868932,-0.9086139,0.1375474,164.1881,-0.07699093,-0.3906057,-0.9173328,0.07160112,-0.2306053,0.07376373,0.2524809,0.5415536,0.8260905,-0.106724,-0.1135974,193.0455,0.5450819,0.8314726,-0.1074194,0.09089212,0.04918718,0.08534083,0.1340292,-0.1572581,0.6257518,-0.1115085,0.7558244,81.80508,-0.2401714,0.9556756,-0.1703007
Release,1772968236211,5.291573,3,10,-0.03756121,0.9430217,0.2138773,0.9677005,0.5865498,-0.7470526,-0.2827519,-0.1338772,195.3874,0.5918779,-0.7538387,-0.2853203,0.09796386,-0.06612422,0.04156754,0.1252884,-0.3420362,-0.4271991,-0.8137146,0.1959108,157.4041,-0.3487952,-0.435641,-0.8297944,0.06780886,-0.2224905,0.07494518,0.2443703,0.7296112,0.6515312,-0.1917551,0.08002935,170.8195,0.731959,0.6536277,-0.1923722,0.08756121,0.05697834,0.08612269,0.1353906,-0.1031892,0.5151314,0.1728231,0.833141,67.15449,-0.1865784,0.9314193,0.3124849
Grab,1772968237197,6.276507,3,10,-0.02660963,0.957457,0.2374411,0.9868183,0.6190463,-0.7605156,-0.1199456,0.1549539,162.1718,0.6266149,-0.7698137,-0.1214121,0.1085749,-0.07765033,0.008171532,0.1337343,-0.2542385,-0.2714904,-0.8712588,0.3202562,142.6432,-0.2683735,-0.2865845,-0.9196983,0.06620352,-0.2430597,0.09706698,0.2699683,0.7728456,0.6186957,0.09753995,-0.1020354,191.7128,0.7769005,0.6219418,0.0980517,0.07660963,0.04254299,0.06255893,0.1076688,0.1320496,0.4362834,-0.04278706,0.8890382,54.49471,0.2884231,0.9529316,-0.09345564
Release,1772968238238,7.318999,3,10,0.008349654,0.9870934,0.283199,1.026949,0.4737245,-0.7878026,-0.3625455,0.153339,162.3591,0.479394,-0.797231,-0.3668844,0.1054877,-0.06495885,0.02381676,0.1261528,-0.4887648,-0.2570303,-0.7740013,0.3097849,143.9075,-0.5140527,-0.2703286,-0.8140469,0.03388453,-0.2943421,0.1133383,0.3172239,0.8589996,0.4787958,0.120499,0.1354783,164.4274,0.866993,0.4832512,0.1216203,0.04165035,0.01290661,0.01680103,0.04672908,0.04986669,0.2595323,0.1540724,0.9520599,35.62606,0.16301,0.8483894,0.5036498
Grab,1772968238906,7.986299,3,10,0.01166033,0.9857937,0.2829069,1.025652,0.5602664,-0.6977373,-0.4223967,0.1443791,163.3974,0.5661988,-0.7051253,-0.4268692,0.1098288,-0.06567541,0.01376456,0.1287054,-0.3333511,-0.2315949,-0.8963715,0.1782108,159.4689,-0.3387741,-0.2353626,-0.9109538,0.05357299,-0.2738081,0.1499422,0.316739,0.726889,0.63379,0.1331971,0.2284765,153.5852,0.7466379,0.6510096,0.1368159,0.03833967,0.01420629,0.01709306,0.04431616,-0.06823468,0.2433956,0.08395967,0.9638742,30.8953,-0.2561767,0.9137918,0.3152138
Release,1772968240142,9.221764,3,10,0.0386055,0.9972455,0.293035,1.040124,0.5959728,-0.6377955,-0.4741464,0.1149722,166.796,0.5999512,-0.6420531,-0.4773116,0.1013954,-0.06244249,0.01676791,0.1202549,-0.3963507,-0.3385286,-0.8527283,0.03404389,176.0981,-0.3965805,-0.338725,-0.8532228,0.04347147,-0.269593,0.1760298,0.3248948,0.6497698,0.6859283,0.1594005,0.2861697,146.7424,0.6781299,0.7158666,0.1663577,0.0113945,0.002754509,0.006964982,0.01363573,-0.1572293,0.2307909,0.06675275,0.9578928,33.37194,-0.5475968,0.8037966,0.2324859
Grab,1772968240822,9.901628,3,10,0.03923793,0.9948509,0.2956636,1.038598,0.6139464,-0.5842702,-0.4997701,0.1786837,159.4138,0.6239886,-0.5938269,-0.5079447,0.1098049,-0.07717092,0.01666512,0.1352413,-0.1836541,-0.09934911,-0.9681437,0.1381987,164.1127,-0.1854334,-0.1003116,-0.9775233,0.03828748,-0.2599295,0.1810628,0.3190815,0.5933516,0.702316,0.2258992,0.3219565,142.4374,0.6267217,0.7418143,0.2386037,0.01076207,0.005149126,0.004336387,0.01269409,-0.1749066,0.1671027,0.00859748,0.9702631,28.01544,-0.7225974,0.6903569,0.03551906
On Target,1772968243073,12.16516,3,10,0.05144083,0.9995143,0.3038352,1.04594,0.5138087,-0.6510904,-0.4656317,0.3086569,144.0434,0.540184,-0.6845129,-0.4895339,0.101389,-0.0812038,0.02827888,0.1329416,-0.2767024,-0.3471466,-0.88226,0.1566605,161.9738,-0.2801617,-0.3514865,-0.8932897,0.01113752,-0.256283,0.1781854,0.3123381,0.6691055,0.5772087,0.3852995,0.2658429,149.1659,0.6940811,0.598754,0.3996815,-0.001440834,0.0004857183,-0.003835142,0.004125559,-0.01996212,0.08034354,0.02712947,0.996198,9.99566,-0.2291393,0.9222397,0.3114112
Off Target,1772968243128,12.22183,3,10,0.05258244,0.9994075,0.3042428,1.046013,0.5120416,-0.6493276,-0.4717808,0.3059576,144.3684,0.5378333,-0.6820344,-0.4955445,0.1017229,-0.08092725,0.02838163,0.1330499,-0.276484,-0.3537319,-0.8809143,0.1497348,162.7769,-0.2796366,-0.3577652,-0.8909587,0.009830614,-0.2566253,0.1788171,0.3129357,0.6633575,0.5801478,0.3845246,0.2748208,148.0973,0.6899226,0.6033807,0.3999234,-0.002582438,0.0005924702,-0.004242808,0.005002142,-0.02525779,0.07749724,0.03102596,0.9961896,10.00671,-0.2896073,0.888588,0.3557456
Release,1772968245849,14.93034,3,10,0.04081091,0.9988315,0.2980559,1.043153,0.5216578,-0.6878303,-0.4387364,0.2495458,151.0987,0.5387006,-0.7103021,-0.4530702,0.1024574,-0.08224136,0.03050844,0.1348774,-0.3214329,-0.4070441,-0.8434405,0.1400148,163.9026,-0.3246308,-0.4110936,-0.8518316,0.01946543,-0.250986,0.1718809,0.3048211,0.6875325,0.6011783,0.3254091,0.2449342,151.6441,0.7091329,0.6200656,0.3356325,0.009189095,0.001168489,0.001944065,0.009464894,-0.01726426,0.14787,0.05842708,0.9871286,18.40553,-0.1079498,0.9245999,0.3653321
